price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
3650,2003.0,13,2,3,2,93000.0,0,0,1,4,9,6
4000,2008.0,7,2,5,2,106000.0,0,0,2,9,10,40
11900,2006.0,7,2,6,2,126000.0,0,0,0,8,9,34
5995,2005.0,14,2,6,2,139000.0,0,0,0,8,10,14
8500,1985.0,13,2,6,2,69000.0,0,1,2,2,0,40
3000,2004.0,25,2,3,2,72000.0,0,0,2,3,9,37
3490,2010.0,13,0,3,2,114900.0,0,0,1,9,0,48
10995,2011.0,5,0,5,2,94056.0,0,0,0,0,2,6
23000,2008.0,7,0,6,2,87000.0,0,0,2,3,0,1
6900,2006.0,16,2,5,2,144100.0,0,0,1,5,5,31
7595,2014.0,7,0,3,2,104000.0,0,0,1,9,1,12
30590,2015.0,39,2,5,2,46258.0,0,2,0,8,10,22
3000,2011.0,13,2,6,2,92643.0,0,0,2,9,10,34
7450,2014.0,13,0,2,2,43403.0,0,0,2,3,5,43
2250,2008.0,7,2,3,2,170453.0,0,1,1,9,0,31
11500,2014.0,7,3,3,2,87639.0,0,0,1,9,1,35
24000,2013.0,14,3,6,2,62000.0,0,0,2,10,9,42
11500,1986.0,20,2,3,2,127500.0,0,1,0,10,1,9
26980,2014.0,13,0,6,0,147337.0,0,0,0,10,10,2
24990,2018.0,20,2,5,2,38729.0,0,2,0,0,10,27
5400,2011.0,31,2,3,2,168000.0,0,0,1,9,1,38
4500,1985.0,19,2,5,2,86567.0,0,0,2,9,5,34
3200,2005.0,37,1,3,2,160000.0,0,0,0,4,1,32
3999,1986.0,39,2,3,2,59154.0,0,0,1,9,1,4
3500,1994.0,24,0,6,2,84000.0,0,0,2,9,10,16
9200,2014.0,7,0,3,2,102647.0,0,0,1,9,0,6
27990,2012.0,13,2,6,0,132417.0,0,0,0,10,10,8
7990,2011.0,39,0,3,2,132021.0,0,0,1,9,5,43
12990,2010.0,37,2,3,2,84007.0,0,0,0,12,9,37
17988,2006.0,34,0,5,0,335547.0,0,0,0,10,10,37
5890,2010.0,10,0,5,2,147108.0,0,0,1,5,3,12
8995,2015.0,10,0,3,2,86667.0,0,0,1,9,5,3
12500,2013.0,21,0,3,2,28135.0,0,0,1,12,8,9
5500,2009.0,6,0,6,2,49977.0,0,0,1,9,9,49
34990,2018.0,39,2,5,2,33698.0,0,2,0,8,10,27
10000,2003.0,25,0,3,2,40000.0,0,1,2,2,4,38
9995,2008.0,20,0,5,2,64000.0,0,0,0,0,10,35
15990,2008.0,34,2,5,0,209854.0,0,0,2,10,10,1
4950,2009.0,39,2,3,2,158561.0,0,0,1,4,1,36
13600,2016.0,13,3,3,2,69069.0,0,0,1,9,9,15
16500,2020.0,31,3,3,2,21000.0,0,0,1,9,0,15
4900,2012.0,12,0,3,2,83485.0,0,1,1,4,8,4
14995,2016.0,40,2,3,2,37233.0,0,0,1,9,10,34
2300,2002.0,4,2,5,2,112000.0,0,0,2,3,5,9
2400,2005.0,7,1,5,2,78000.0,0,0,0,0,5,46
9880,2006.0,39,2,5,2,155708.0,0,0,0,10,10,35
42900,2017.0,13,0,5,2,32553.0,0,0,0,0,0,19
6499,2005.0,23,0,5,2,186000.0,0,0,0,0,0,38
17990,2019.0,10,2,5,4,41156.0,0,2,1,11,10,4
3299,2004.0,16,0,3,2,199968.0,0,0,0,0,1,19
6000,2006.0,25,0,5,2,700000.0,0,0,1,9,7,35
34820,2017.0,13,0,6,2,20115.0,4,0,2,10,10,48
8999,2011.0,14,0,6,2,172777.0,0,0,0,8,0,6
3000,2006.0,21,0,3,2,183500.0,0,0,1,9,6,14
13500,2015.0,16,3,3,2,69000.0,1,0,1,9,10,10
54000,2018.0,7,3,6,2,7900.0,0,0,2,3,3,16
15900,2010.0,23,0,5,2,89800.0,0,0,0,10,0,34
6200,2006.0,23,0,5,2,189000.0,0,0,2,9,5,27
19500,1999.0,13,0,6,0,102000.0,0,0,2,8,10,23
12500,2015.0,21,0,3,2,70375.0,0,0,1,0,0,42
10295,2013.0,13,3,3,2,112474.0,0,0,1,0,10,48
3500,1999.0,37,2,3,2,160000.0,0,0,0,9,0,4
5000,2002.0,7,2,5,2,69000.0,0,0,1,3,0,23
16995,2017.0,16,3,3,2,30216.0,0,0,1,9,9,35
33995,2012.0,13,0,6,0,125295.0,0,0,0,10,1,30
14000,2011.0,16,3,5,2,90000.0,0,0,2,0,2,4
23995,2016.0,26,0,3,2,47000.0,0,0,0,9,5,46
1000,2003.0,13,1,3,2,230000.0,0,0,1,12,10,27
27500,2016.0,39,0,5,2,60000.0,4,0,0,8,1,40
2800,2004.0,7,2,5,2,182000.0,0,0,1,9,4,40
3500,2008.0,39,2,3,3,317000.0,0,0,1,4,5,15
7750,2011.0,13,2,5,2,100839.0,0,0,1,9,5,40
3450,2000.0,13,2,5,2,174000.0,0,1,0,0,8,32
9950,2009.0,7,2,3,2,136420.0,0,0,0,10,10,49
2495,2005.0,32,0,5,2,155000.0,0,0,1,11,8,35
39900,2017.0,13,0,6,2,36672.0,0,0,0,10,0,19
14000,2002.0,23,0,6,2,62500.0,0,0,2,2,9,42
7200,2006.0,19,2,5,2,86700.0,0,0,0,9,4,32
2850,2010.0,7,2,3,2,147000.0,0,0,1,9,0,14
20950,2012.0,7,2,6,2,110924.0,0,0,0,8,10,4
8999,2004.0,6,0,6,2,159372.0,0,0,0,0,0,37
5800,2017.0,29,2,2,2,59000.0,1,0,1,9,10,34
27995,2019.0,7,0,5,2,13205.0,4,0,1,0,10,22
8200,2012.0,39,2,3,3,141500.0,0,0,1,4,9,4
5250,2004.0,16,0,3,2,163000.0,0,0,1,9,9,22
10800,2007.0,39,0,3,2,149650.0,0,0,2,10,10,37
7500,2014.0,13,2,3,2,157597.0,0,0,1,9,0,20
9950,2006.0,23,0,5,2,81609.0,0,0,1,9,0,36
3900,2002.0,39,0,3,2,178598.0,0,0,1,9,10,12
36900,2017.0,13,0,6,0,79817.0,0,0,0,8,10,48
1000,2002.0,39,2,3,2,178900.0,0,0,1,9,4,34
7000,2011.0,39,2,5,2,212239.0,0,0,1,0,5,1
6974,2003.0,13,0,5,2,147934.0,0,0,2,10,1,4
13500,2015.0,10,2,5,2,166000.0,0,0,1,0,0,18
11000,2007.0,19,3,6,2,56572.0,0,0,2,3,4,4
4995,2002.0,39,3,5,2,148035.0,0,0,1,3,10,9
10990,2015.0,25,0,3,2,103355.0,0,0,0,0,9,45
2500,2003.0,13,0,5,2,163000.0,0,0,1,9,9,29
8900,2016.0,17,0,3,2,74000.0,0,1,1,4,0,11
7500,2013.0,39,0,3,2,97648.0,0,0,1,9,0,43
23747,2017.0,17,2,3,2,26011.0,0,0,0,0,1,48
9400,2006.0,13,2,7,0,205000.0,0,0,1,10,10,15
1995,2001.0,13,2,5,2,224829.0,0,0,0,12,0,23
4950,2008.0,7,2,6,2,251989.0,0,0,2,11,1,34
15990,2008.0,34,2,5,0,209854.0,0,0,2,10,10,8
3400,2006.0,5,2,5,2,167000.0,0,0,1,9,9,9
12572,2016.0,13,0,3,2,66210.0,0,0,2,4,10,4
3750,2013.0,13,2,6,2,52000.0,0,0,2,9,5,34
13800,2007.0,13,2,5,0,93076.0,0,1,2,10,10,27
6000,1995.0,13,0,6,2,140000.0,0,0,2,8,10,43
12500,2013.0,13,2,6,2,8.0,0,0,2,9,2,35
9395,2010.0,0,0,3,2,93370.0,0,0,1,9,5,19
8750,2006.0,6,0,5,2,98000.0,0,0,2,0,3,23
39990,2019.0,7,0,6,2,10439.0,0,0,0,10,1,48
2750,2008.0,40,2,3,2,186500.0,0,0,1,9,10,45
8995,2011.0,13,2,3,2,162384.0,0,0,2,8,10,43
25590,2012.0,13,2,6,2,84994.0,0,2,2,3,1,22
7800,2004.0,4,0,6,2,110000.0,5,0,2,3,10,4
8000,2008.0,13,2,6,2,141500.0,1,0,0,8,1,34
15799,2019.0,31,0,3,2,8841.0,0,0,1,9,1,17
10999,2013.0,13,2,3,2,67564.0,0,0,1,11,10,35
10425,2014.0,39,3,3,2,109000.0,0,0,1,9,10,5
3200,2005.0,16,2,3,2,181000.0,0,0,1,9,9,42
9000,2012.0,8,0,5,2,67000.0,0,0,1,9,8,48
24950,2008.0,13,0,6,0,137699.0,0,0,0,10,0,4
3000,2007.0,31,0,3,2,187000.0,0,0,0,0,1,20
15990,2013.0,24,2,5,2,83134.0,0,0,1,0,10,9
32990,2019.0,13,2,6,2,19935.0,0,2,2,3,8,4
36590,2017.0,13,2,6,2,15422.0,0,2,2,3,1,15
31399,2019.0,10,2,6,2,26453.0,0,0,2,3,8,42
19995,2016.0,7,0,6,2,204462.0,0,0,0,0,0,31
27590,2019.0,31,2,5,4,31268.0,0,2,0,8,0,20
18999,2020.0,39,2,3,2,14120.0,0,0,1,9,0,4
1750,1990.0,19,2,5,2,170000.0,0,0,2,9,10,42
7000,2005.0,13,0,6,2,166000.0,0,0,2,11,10,4
5495,2004.0,0,2,3,2,195689.0,0,0,1,9,1,37
20990,2017.0,8,2,5,2,68825.0,0,2,2,9,0,34
3900,2000.0,13,0,5,2,60065.0,0,0,1,9,9,13
25995,2013.0,13,0,5,2,172833.0,0,0,0,8,10,43
28990,2017.0,13,2,5,2,33655.0,0,0,0,0,9,4
25995,2010.0,13,0,6,0,123000.0,5,0,0,8,3,22
19995,2015.0,13,0,6,0,247796.0,0,0,0,10,10,42
36990,2019.0,13,2,6,2,2441.0,0,2,2,3,4,9
11995,2009.0,20,3,5,2,49581.0,0,0,0,0,0,9
14999,2007.0,29,2,3,0,138000.0,0,0,2,10,9,37
7995,2012.0,31,0,5,2,115633.0,0,0,1,9,0,31
4495,2005.0,13,0,3,2,146400.0,0,1,1,3,7,38
19400,2017.0,13,3,3,2,21084.0,0,0,1,11,10,9
17000,2013.0,13,2,3,2,25000.0,0,1,2,9,3,0
17250,2013.0,13,0,6,2,98800.0,0,0,2,2,5,27
7995,2012.0,31,2,3,2,90827.0,0,2,1,9,10,17
12600,2012.0,7,0,5,2,77819.0,0,0,1,0,5,4
7977,2011.0,8,2,5,2,67000.0,0,0,1,9,1,48
3150,2003.0,16,0,3,2,175000.0,0,0,1,5,5,43
6000,1997.0,39,2,5,2,197000.0,0,0,0,8,0,27
16900,2008.0,14,2,6,2,119300.0,0,0,0,8,10,48
3499,2005.0,16,0,3,2,167000.0,0,0,1,9,1,23
10999,2004.0,39,0,5,2,162432.0,4,0,0,0,9,47
9250,2016.0,7,0,3,2,54203.0,0,0,1,9,10,23
19900,2015.0,13,2,5,2,39900.0,0,0,2,11,10,5
15997,2014.0,39,3,5,2,110239.0,0,0,0,5,8,14
22990,2019.0,8,2,5,2,25158.0,0,0,2,9,10,14
24990,2019.0,7,0,5,2,17305.0,0,0,2,11,10,24
11498,2017.0,31,2,3,2,112641.0,0,0,0,0,8,37
36044,2019.0,31,2,6,2,39561.0,0,0,2,7,0,42
15000,2004.0,34,2,5,0,372000.0,1,0,0,10,9,5
12295,2015.0,16,0,3,2,123900.0,0,0,1,9,1,34
19950,2016.0,7,2,5,2,74947.0,0,0,2,11,10,38
20000,1987.0,13,0,6,0,44000.0,0,0,0,10,4,9
3995,2008.0,25,0,5,2,129000.0,0,0,1,0,10,18
8500,2012.0,10,0,5,2,181000.0,0,0,0,3,0,22
13995,2017.0,37,0,3,2,46.0,4,0,0,12,1,21
12500,1989.0,7,0,6,2,19835.0,0,0,2,3,0,38
14691,2013.0,7,0,6,2,197873.0,0,0,0,0,0,36
5200,2009.0,17,2,5,2,116630.0,0,0,1,9,0,23
3999,2002.0,29,0,3,2,101121.0,0,0,2,2,0,27
23677,2014.0,23,0,5,2,55010.0,0,0,2,9,10,44
11999,2007.0,8,0,3,2,16000.0,0,0,1,9,10,4
14900,2013.0,23,0,3,3,83306.0,0,0,1,9,0,4
9890,2012.0,17,0,3,2,60300.0,0,0,1,9,5,34
5200,2009.0,39,2,5,2,211910.0,0,0,1,5,1,38
25500,2001.0,13,0,6,0,61000.0,0,0,2,10,8,16
19995,2007.0,7,0,6,0,241.0,0,0,0,10,1,27
7200,2008.0,5,0,5,2,149808.0,0,0,0,0,8,42
6995,2009.0,39,0,3,2,161551.0,0,0,0,0,9,14
25750,2017.0,4,0,3,2,47500.0,0,0,0,0,9,38
12500,2001.0,13,2,6,0,133000.0,0,0,0,8,4,34
6745,2006.0,20,2,5,2,139138.0,0,0,0,0,8,5
1200,2008.0,13,1,5,2,135814.0,0,0,0,0,0,22
7995,2007.0,20,0,5,2,169712.0,0,0,0,0,10,4
2595,2005.0,16,0,5,2,237000.0,0,0,1,9,1,35
8990,2017.0,12,0,7,1,26431.0,0,0,1,4,9,4
16995,2015.0,31,3,5,2,99500.0,0,0,1,0,5,14
1400,1997.0,5,1,5,2,121000.0,5,0,2,9,4,45
18990,2019.0,10,2,5,2,38943.0,0,2,1,11,0,40
15990,2008.0,13,2,6,2,143633.0,0,0,2,10,10,6
6500,2013.0,13,2,6,2,63683.0,0,0,2,3,1,34
11499,2012.0,16,2,3,2,115241.0,4,0,1,0,0,22
5000,2006.0,7,0,5,2,182000.0,0,0,2,0,3,9
6500,1994.0,13,2,6,0,355000.0,0,0,0,8,8,12
20990,2014.0,16,2,5,4,70706.0,0,2,1,11,10,35
1500,2013.0,7,1,6,2,0.0,0,1,2,8,1,1
14800,2018.0,31,2,3,2,86103.0,0,0,1,9,5,24
6400,2004.0,20,0,5,2,185000.0,0,0,2,0,0,4
37999,2016.0,14,2,6,2,67276.0,0,0,0,0,0,22
25000,2002.0,7,0,6,2,39700.0,0,1,2,3,11,5
4500,2006.0,28,2,3,2,93600.0,0,1,1,4,1,30
46000,2016.0,7,3,6,0,70000.0,1,0,0,8,0,39
12000,2005.0,20,3,5,2,113650.0,0,0,0,6,10,14
4500,2005.0,16,0,3,2,143500.0,0,0,1,9,9,45
19999,2013.0,20,0,5,2,146060.0,0,0,0,0,10,43
9550,2014.0,37,2,3,2,78000.0,0,0,0,9,5,35
53605,2019.0,13,0,6,2,10774.0,0,0,0,10,10,43
14498,2017.0,31,3,3,2,46938.0,0,0,1,9,0,34
22995,2019.0,37,0,3,2,12944.0,0,0,0,0,5,11
12900,2013.0,25,0,5,2,121000.0,0,0,0,0,5,23
59000,2016.0,19,3,6,2,2009.0,0,0,0,3,8,9
18900,2011.0,13,0,6,2,126000.0,0,0,0,10,10,15
9000,1994.0,13,0,3,0,63000.0,0,1,0,0,5,9
68777,2013.0,13,3,6,2,5822.0,0,1,2,2,1,4
6999,2003.0,16,0,3,2,162972.0,0,0,1,3,8,43
7499,2008.0,31,0,5,2,126000.0,0,0,0,0,0,7
13500,2014.0,13,0,5,2,133000.0,0,0,0,0,8,14
22750,2014.0,13,0,5,2,104906.0,0,0,0,8,10,41
8500,2012.0,31,0,3,2,102000.0,0,0,1,0,10,9
7295,2011.0,40,2,3,2,107866.0,0,0,1,9,9,16
3500,2007.0,13,2,3,2,207000.0,0,0,0,0,0,35
6499,2008.0,31,2,3,2,92000.0,0,0,1,0,1,30
20900,2019.0,40,0,3,2,14442.0,0,0,1,4,8,9
7990,2008.0,10,0,5,2,99000.0,0,0,0,0,5,45
4500,1997.0,20,1,5,2,113700.0,0,1,0,6,1,10
4250,1989.0,20,2,5,2,164601.0,0,0,0,0,8,40
11988,2014.0,31,2,3,2,86902.0,0,0,2,9,0,4
43590,2017.0,39,2,6,4,2428.0,0,0,0,8,9,19
5400,2002.0,3,0,3,2,131930.0,0,1,1,2,5,44
9995,2011.0,5,3,5,2,102569.0,0,0,1,9,0,31
26990,2010.0,7,2,6,2,32980.0,0,2,2,3,1,4
19875,2016.0,13,2,5,2,119494.0,0,0,0,0,5,42
7495,2007.0,16,3,3,2,106000.0,4,0,0,0,3,35
12995,2014.0,13,3,5,2,176105.0,0,0,0,10,10,26
9995,2010.0,0,0,5,2,121000.0,0,0,1,9,0,22
7995,2008.0,16,0,5,2,126000.0,0,0,1,0,5,34
14888,2018.0,7,3,5,2,45000.0,0,0,1,9,0,1
20999,2008.0,13,2,6,2,101152.0,0,0,0,10,8,3
2250,2001.0,32,2,5,2,194000.0,0,0,1,5,3,38
13400,2014.0,14,3,3,2,97786.0,0,0,0,0,10,22
9950,2013.0,13,2,3,2,300.0,0,2,2,9,0,9
3000,2008.0,39,2,5,2,240101.0,0,0,1,9,1,6
3900,1996.0,7,2,5,2,70403.0,0,0,1,3,1,16
22999,2002.0,13,0,6,2,5641.0,0,0,2,2,8,36
18880,2013.0,6,0,5,2,45251.0,0,0,1,0,0,9
6999,2012.0,39,0,3,3,136000.0,0,0,1,4,1,6
5995,2008.0,20,3,5,2,144500.0,0,0,0,0,9,39
3995,2010.0,21,2,3,2,182.0,0,0,1,9,10,42
16000,2009.0,37,2,3,2,111000.0,0,1,0,4,9,38
5200,2002.0,28,0,3,2,76000.0,0,1,1,3,5,19
13499,2014.0,4,0,3,0,109533.0,0,0,0,9,0,38
4500,2011.0,21,2,3,2,165150.0,0,0,1,12,1,35
10500,2013.0,7,2,6,2,47000.0,0,0,2,3,3,17
10900,2010.0,31,2,6,2,133505.0,0,0,0,10,9,40
8399,2013.0,31,0,3,2,112000.0,0,0,1,0,9,14
3200,2001.0,34,1,6,2,211670.0,0,0,0,8,2,38
27590,2019.0,31,2,5,2,23959.0,0,2,0,8,10,22
18988,2013.0,20,2,5,2,162356.0,0,0,0,0,9,36
6600,1999.0,35,2,6,2,132750.0,0,0,0,0,4,34
17920,2020.0,29,4,2,2,18.0,0,0,1,4,5,38
21590,2016.0,13,2,5,2,39305.0,0,0,2,3,8,35
3100,2003.0,13,2,5,2,150.0,0,0,2,8,9,31
20590,2016.0,16,2,5,2,101496.0,0,2,1,11,10,45
13500,2013.0,6,0,3,2,73000.0,0,0,2,9,0,27
2995,2007.0,8,0,3,2,138931.0,0,0,1,9,5,9
12000,2000.0,6,0,6,2,105480.0,0,0,0,0,10,43
12995,2011.0,39,2,5,2,166084.0,0,0,0,12,10,48
9250,2014.0,13,3,3,2,105954.0,0,0,1,9,5,33
28995,2017.0,20,0,5,2,43105.0,0,0,0,0,0,14
39995,2016.0,20,0,5,2,29611.0,0,0,0,0,4,17
20995,2013.0,7,0,6,2,171072.0,0,0,0,10,10,6
2500,1999.0,14,2,6,2,210287.0,0,0,0,0,3,47
4800,2009.0,13,0,3,2,137000.0,0,0,1,9,8,26
38900,2017.0,6,0,6,2,89936.0,0,0,0,0,5,40
12900,2001.0,7,0,6,2,116740.0,0,0,2,2,9,31
2500,2007.0,13,1,3,2,244929.0,0,0,1,8,10,15
13500,2008.0,39,2,5,2,158000.0,0,1,0,0,8,15
7495,2013.0,7,0,3,2,153456.0,0,0,1,7,5,19
1350,2002.0,6,2,6,2,182000.0,0,0,1,9,1,9
3500,2003.0,39,2,3,2,143000.0,0,0,1,9,10,31
13590,2015.0,10,2,5,2,68749.0,0,2,1,11,0,35
3900,2005.0,14,1,6,2,172000.0,0,0,0,0,0,19
9995,2012.0,17,0,3,2,91325.0,0,0,0,0,5,19
3900,1991.0,8,2,3,2,116000.0,0,0,1,2,10,20
10500,2012.0,39,0,3,2,78000.0,0,0,1,9,1,34
3550,1992.0,6,0,6,2,133620.0,0,0,2,3,3,34
49500,2018.0,24,3,5,2,49000.0,0,0,0,0,8,2
44990,2019.0,7,2,6,2,14427.0,0,0,0,8,2,5
9990,2014.0,17,0,3,2,90255.0,0,0,1,4,5,18
26990,2019.0,31,2,5,4,14646.0,0,0,0,7,1,38
16900,2017.0,21,0,3,2,27052.0,0,0,1,9,1,12
18980,2005.0,20,2,5,2,51827.0,0,0,0,0,8,40
14988,2010.0,13,0,6,2,199000.0,0,0,0,8,1,9
15900,2018.0,21,3,3,2,33135.0,0,0,1,12,4,9
1900,2000.0,7,2,3,2,208490.0,0,0,1,3,9,16
10000,2013.0,13,2,6,2,70000.0,0,0,2,10,4,27
3650,2000.0,13,2,3,2,160000.0,0,0,0,2,1,34
2500,1991.0,26,1,5,0,239724.0,0,0,2,9,9,43
15500,2013.0,13,0,6,2,38000.0,0,0,2,3,9,38
25995,2015.0,24,0,5,2,91000.0,0,0,0,0,0,24
7594,2010.0,31,0,5,2,135368.0,0,0,1,9,1,27
8700,2015.0,37,2,3,2,110000.0,0,1,0,12,0,15
15999,2018.0,13,3,7,3,26515.0,0,0,1,9,1,38
22990,2014.0,20,2,5,4,65548.0,0,2,0,7,8,10
23200,2017.0,10,0,5,2,68451.0,0,0,1,5,9,43
5850,2008.0,8,2,5,2,145000.0,0,0,2,9,0,23
24000,2013.0,20,2,5,2,106500.0,0,0,1,0,8,42
2000,1997.0,16,2,3,2,213000.0,0,1,1,9,10,3
8500,2007.0,7,2,6,2,170000.0,0,0,2,0,9,45
26000,2013.0,7,0,6,2,69200.0,1,0,2,7,0,34
7890,2011.0,37,2,3,2,157000.0,0,0,0,12,1,48
16000,2014.0,31,0,5,2,125051.0,0,0,2,10,0,36
47900,2018.0,13,3,5,2,21200.0,0,0,0,8,0,40
26000,2013.0,7,0,6,2,10.0,0,0,2,7,6,49
8950,2012.0,21,2,3,2,146639.0,0,0,1,12,9,25
14995,2014.0,16,0,5,2,116883.0,0,0,0,0,4,47
38990,2019.0,39,2,5,2,10683.0,0,2,0,8,8,9
4990,2010.0,20,5,3,2,117800.0,0,0,0,0,9,22
2490,2006.0,7,2,3,2,177479.0,0,1,1,3,1,35
20800,2015.0,7,3,6,2,78800.0,0,0,2,10,9,1
8500,2003.0,7,2,6,2,248000.0,0,0,2,8,10,40
6495,2003.0,16,2,5,2,69850.0,0,0,1,5,3,35
20950,2016.0,37,0,5,2,61645.0,0,0,0,12,0,30
9911,2011.0,39,0,3,2,127974.0,0,0,0,9,0,4
5695,2007.0,6,0,5,2,105084.0,0,0,2,0,10,9
6000,2002.0,13,0,0,2,245313.0,0,0,0,10,9,12
18900,2018.0,13,0,3,2,35604.0,0,0,0,9,5,0
13500,2013.0,7,0,6,2,58214.0,0,1,2,3,6,22
4500,2008.0,31,0,3,2,183000.0,0,0,1,9,5,27
10995,2015.0,16,2,3,2,78962.0,0,0,1,9,0,14
4700,2005.0,16,0,3,2,183905.0,0,0,1,9,5,37
4000,2007.0,24,0,5,2,188000.0,4,0,0,0,0,38
3600,2003.0,34,1,5,2,223814.0,0,1,2,8,0,1
14500,2018.0,7,3,3,2,60035.0,0,0,1,9,10,43
12995,2015.0,31,2,5,2,94156.0,0,0,0,0,1,22
8995,2012.0,21,2,3,2,122754.0,0,0,0,0,1,22
15999,2014.0,13,0,6,2,116392.0,0,0,0,8,10,42
8800,2007.0,14,0,6,2,170000.0,0,0,0,0,0,35
13500,1996.0,13,0,6,2,102000.0,0,1,2,2,0,22
10900,2014.0,13,2,3,2,74036.0,0,0,1,9,9,48
4350,2003.0,5,0,5,2,65103.0,0,0,1,9,9,42
9995,2014.0,7,0,5,2,90468.0,0,0,1,9,5,19
3900,2009.0,13,2,5,2,129000.0,0,0,1,2,6,9
16999,2008.0,39,0,6,2,158624.0,0,0,0,10,1,5
12995,2016.0,5,2,3,2,60854.0,0,0,1,0,0,11
22500,2014.0,14,0,5,2,125000.0,0,0,2,8,1,4
8995,2012.0,8,0,5,2,98120.0,0,0,1,9,5,14
13950,2016.0,31,2,3,2,93225.0,0,0,0,0,10,24
1000,2004.0,20,1,5,2,198000.0,0,0,0,0,1,19
8000,2014.0,3,2,3,2,83150.0,0,0,1,9,10,13
2950,2003.0,25,2,5,2,108291.0,0,0,1,5,5,4
6850,2006.0,39,0,5,2,158000.0,0,0,1,9,9,33
10799,2010.0,20,2,5,2,71000.0,0,0,0,0,9,4
3950,2005.0,17,2,5,2,189177.0,0,0,1,0,9,35
3500,1996.0,34,1,0,2,201392.0,0,0,0,8,8,16
2700,2003.0,37,0,5,2,175923.0,0,0,1,12,9,7
2000,2007.0,7,1,6,2,285000.0,0,0,0,11,10,0
13995,2013.0,6,0,5,2,105367.0,0,0,0,12,1,19
23995,2016.0,26,0,3,2,47000.0,0,0,0,9,5,19
9995,2011.0,6,3,5,2,101000.0,0,0,2,9,9,31
15500,2013.0,18,0,5,2,71000.0,0,0,1,9,10,27
8995,2011.0,6,0,6,2,113959.0,0,0,2,9,9,45
5000,1981.0,7,2,6,2,100000.0,0,1,0,8,4,0
5445,2007.0,25,2,3,2,123818.0,0,0,1,5,10,12
3000,2011.0,17,0,3,2,195000.0,0,0,1,9,9,31
29995,2016.0,14,0,6,2,132805.0,0,0,0,10,10,43
20999,2013.0,13,2,6,2,89400.0,0,0,0,10,10,32
7975,2007.0,20,0,6,2,126800.0,0,0,0,0,3,5
25000,2013.0,7,2,5,2,18089.0,0,1,2,3,4,9
6200,2012.0,13,0,3,2,85531.0,0,0,1,4,9,34
30990,2010.0,10,2,6,4,10278.0,0,2,2,3,8,19
10500,2008.0,4,0,5,2,100300.0,0,0,2,3,10,32
14500,2014.0,39,0,5,2,146500.0,0,0,0,5,5,35
4950,2004.0,19,0,6,2,106220.0,0,0,2,9,0,9
2495,2003.0,10,2,3,2,115000.0,4,0,1,9,8,48
10995,2017.0,31,2,3,2,50565.0,0,0,1,9,10,11
7500,2008.0,26,0,5,2,138000.0,0,0,2,2,0,20
11695,2005.0,34,0,6,2,130215.0,0,0,2,10,2,9
27900,2018.0,16,4,3,2,26473.0,0,0,0,0,1,27
1000,2004.0,13,2,3,2,135000.0,2,0,1,9,9,20
25999,2019.0,34,0,5,2,14954.0,0,0,2,10,3,9
25995,2019.0,13,0,5,2,11586.0,0,0,2,11,10,19
41990,2017.0,13,2,3,0,21674.0,0,0,2,10,10,21
32990,2019.0,10,2,6,2,12391.0,0,2,2,3,5,34
9988,2011.0,13,2,6,2,192674.0,0,0,0,10,10,36
7995,2007.0,39,2,5,2,133232.0,0,0,1,9,2,48
4900,2005.0,34,2,6,2,229083.0,0,0,2,10,3,35
3400,2005.0,16,0,3,2,160000.0,0,0,1,3,9,34
36995,2017.0,13,0,5,2,50205.0,0,0,0,10,0,48
19900,2012.0,39,0,5,2,158000.0,0,0,0,10,10,45
5995,2001.0,31,0,5,2,1.0,0,0,0,0,5,35
5900,2006.0,13,0,6,2,170584.0,0,0,2,0,10,40
2800,2003.0,13,2,6,2,235000.0,0,0,2,0,5,10
5900,2009.0,8,0,5,2,107000.0,4,0,1,5,9,24
15990,2014.0,17,2,5,2,87811.0,0,0,1,7,10,27
4800,2006.0,16,0,3,2,158000.0,0,0,1,9,1,8
15995,2000.0,39,3,5,2,150000.0,0,0,2,0,9,4
13699,2014.0,7,2,3,2,105046.0,0,0,0,0,0,48
3900,2001.0,13,2,6,2,132000.0,0,0,2,3,9,48
17995,2010.0,13,0,6,2,90270.0,4,0,0,8,10,48
8900,2011.0,3,0,3,2,105200.0,0,0,0,9,1,19
9950,2017.0,10,2,3,2,72702.0,0,0,1,0,8,16
16990,2006.0,20,0,3,2,56136.0,0,1,0,0,3,23
10800,2010.0,29,2,3,0,123847.0,0,0,2,10,10,2
1800,1998.0,16,1,3,2,295000.0,0,0,1,3,8,35
5995,2007.0,32,0,5,2,108078.0,0,0,1,2,1,48
6200,2008.0,4,0,5,2,180348.0,0,0,0,0,4,5
4000,2008.0,21,2,3,2,122000.0,0,1,1,4,1,0
22995,2015.0,14,0,6,2,61000.0,4,0,0,8,2,21
6995,2010.0,13,2,5,2,140000.0,0,0,0,9,10,34
14995,2019.0,5,0,3,2,3000.0,4,0,1,0,1,35
5900,2008.0,13,0,6,2,202000.0,0,0,2,8,10,4
7995,2003.0,13,0,6,2,170000.0,0,0,0,8,4,35
7995,2014.0,10,2,5,2,93000.0,0,0,1,5,1,5
35000,2018.0,7,0,6,2,56255.0,0,0,0,10,10,36
12995,2013.0,13,2,5,2,125678.0,0,0,0,0,5,42
24990,2017.0,10,2,5,2,38045.0,0,2,2,3,9,48
